"0","12.94","0","Industrial Specialties","0","2017-03-06T00:00:00","-5.94","0","Arctic Cat Inc","Arctic Cat Inc","0","0","0001-01-01T00:00:00","Capital Goods","0","0","-0.8","0","0","ACAT","0"
"0","33.54","0","","5.15","2017-03-31T00:00:00","0.53","0","Atlantic Capital Cmn","Atlantic Capital Cmn","0","483890000","0001-01-01T00:00:00","","1.58","35.75","0","25535090","0","ACBI","0"
"0","-29.51","61400000","Specialty Chemicals","0.88","2017-03-31T00:00:00","0.71","0","Aceto Cp","Aceto Cp","1.63","476090000","0001-01-01T00:00:00","Consumer Durables","1.21","22.39","1.06","30113220","0","ACET","0.26"
"0","18.69","0","Savings Institutions","3.4","2017-03-31T00:00:00","0.42","0","Atlantic Coast Finl","Atlantic Coast Finl","0","117660000","0001-01-01T00:00:00","Finance","1.37","18.32","0","15440950","0","ACFC","0"
"0","34.44","904490000","Property-Casualty Insurers","2.59","2017-03-31T00:00:00","5.33","0","Arch Capital Grp Ltd","Arch Capital Grp Ltd","0","11480000000","0001-01-01T00:00:00","Finance","1.81","17.78","1.4","121135400","0","ACGL","0"
"0","0","633620000","","98.57","2017-03-31T00:00:00","3.87","0","Arch Capital Group Ltd","Arch Capital Group Ltd","0","407520000000","0001-01-01T00:00:00","","0.43","5.85","0","18000000000","0","ACGLP","0"
"0","-31","580250000","Specialized Health Services","1.36","2017-03-31T00:00:00","0.07","0","Acadia Healthcr Co","Acadia Healthcr Co","0","3820000000","0001-01-01T00:00:00","Healthcare","1.75","622.86","1.17","87614680","0","ACHC","0"
"0","-50.76","-63910000","Major Pharmaceuticals","34.54","2017-03-31T00:00:00","-0.45","0","Achillion Pharmaceut","Achillion Pharmaceut","0","514070000","0001-01-01T00:00:00","Consumer Durables","1.3","0","-0.38","136720800","0","ACHN","0"
"0","0","126780000","","4.65","2017-03-31T00:00:00","3.22","0","Acacia Communica Cmn","Acacia Communica Cmn","0","2250000000","0001-01-01T00:00:00","","5.06","18.2","0.32","38382800","0","ACIA","0"
"0","0","-10250000","","28.18","2017-03-31T00:00:00","-0.14","0","AC Immune Sa","AC Immune Sa","0","589710000","0001-01-01T00:00:00","","4.58","0","0","56921820","0","ACIU","0"
"0","7","118560000","Computer Software: Prepackaged Software","2.5","2017-03-31T00:00:00","1.09","0","Aci Worldwide Inc","Aci Worldwide Inc","0","2510000000","0001-01-01T00:00:00","Technology","3.33","19.62","-3.42","117344600","0","ACIW","0"
"0","64.34","21160000","Industrial Machinery/Components","2.02","2017-03-31T00:00:00","0.36","0","Axcelis Tech Inc","Axcelis Tech Inc","0","562440000","0001-01-01T00:00:00","Technology","2.64","52.22","0.97","29917020","0","ACLS","0"
"0","30.72","0","Major Banks","3.52","2017-03-31T00:00:00","1.8","0","Acnb Corp","Acnb Corp","2.77","174950000","0001-01-01T00:00:00","Finance","1.46","16.06","0","6064125","0","ACNB","0.8"
"0","-18.76","11800000","Biotechnology: Biological Products (No Diagnostic Substances)","2.23","2017-03-31T00:00:00","-0.76","0","Acorda Therapeutics","Acorda Therapeutics","0","1160000000","0001-01-01T00:00:00","Health Care","1.75","0","0.82","45669290","0","ACOR","0"
"0","61.36","-44130000","","0","2017-03-31T00:00:00","-2.24","0","Aclaris Therapts Cmn","Aclaris Therapts Cmn","0","777940000","0001-01-01T00:00:00","","4.6","0","-0.13","26087860","0","ACRS","0"
"0","-6.8","-29910000","Major Pharmaceuticals","8.1","2017-03-31T00:00:00","-0.95","0","Acelrx Pharmaceutica","Acelrx Pharmaceutica","0","142810000","0001-01-01T00:00:00","Consumer Durables","0","0","0","45336510","0","ACRX","0"
"0","39.17","0","","0","2017-03-31T00:00:00","3.05","0","American Capital Sen","American Capital Sen","8.62","0","0001-01-01T00:00:00","","0","0","0","0","0","ACSF","1.16"
"0","-3.55","-5450000","","643.42","2017-03-31T00:00:00","-0.68","0","Acasti Pharma Cmn A","Acasti Pharma Cmn A","0","13710000","0001-01-01T00:00:00","","0.92","0","0","10710940","0","ACST","0"
"0","48.21","-27070000","","4.59","2017-03-31T00:00:00","1.91","0","Actua Corp Cmn","Actua Corp Cmn","0","503900000","0001-01-01T00:00:00","","1.37","7.36","-6.15","35864770","0","ACTA","0"
"0","19.29","39790000","Multi-Sector Companies","1.83","2017-03-31T00:00:00","-1.08","0","Acacia Res-Acacia","Acacia Res-Acacia","0","290180000","0001-01-01T00:00:00","Miscellaneous","1.05","0","0.56","50466090","0","ACTG","0"
"0","11.76","0","","0","2017-03-29T00:00:00","0","0","Glbl X Guru Actv ETF","Glbl X Guru Actv ETF","0","0","0001-01-01T00:00:00","","0","0","0","0","0","ACTX","0"
"0","11.35","0","","0","2017-03-31T00:00:00","0","0","Ishares MSCI ACWI","Ishares MSCI ACWI","0","0","0001-01-01T00:00:00","","0","0","0","0","0","ACWI","0"
"0","7.76","0","","0","2017-03-31T00:00:00","0","0","Ishares MSCI ACWI","Ishares MSCI ACWI","0","0","0001-01-01T00:00:00","","0","0","0","0","0","ACWX","0"
"0","29.59","91000000","EDP Services","2.46","2017-03-31T00:00:00","0.13","0","Acxiom Cp","Acxiom Cp","0","2220000000","0001-01-01T00:00:00","Technology","2.98","214.06","2.57","77976820","0","ACXM","0"
"0","-43.14","-69510000","","26.48","2017-03-31T00:00:00","-1.01","0","Adaptimmune Ther Ads","Adaptimmune Ther Ads","0","390080000","0001-01-01T00:00:00","","2.26","0","0.14","70794920","0","ADAP","0"
